Year;Quarter;Unit;Economic Activity;GDP;Date
2019;Q4;Million of Saudi Riyals;Electricity, Gas and Water;9924.0;2019-12
2019;Q4;Million of Saudi Riyals;Government Activities;163790.0;2019-12
2019;Q4;Million of Saudi Riyals;Gross Value Added;973887.0;2019-12
2019;Q4;Million of Saudi Riyals;Net Taxes on Products;50645.0;2019-12
2020;Q1;Million of Saudi Riyals;Manufacturing;142871.0;2020-03
2020;Q1;Million of Saudi Riyals;Construction;55026.0;2020-03
2020;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;47517.0;2020-03
2020;Q2;Million of Saudi Riyals;Mining & Quarrying;251990.0;2020-06
2020;Q2;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;248118.0;2020-06
2020;Q2;Million of Saudi Riyals;Manufacturing;138925.0;2020-06
2020;Q2;Million of Saudi Riyals;Construction;49076.0;2020-06
2020;Q2;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;72503.0;2020-06
2020;Q3;Million of Saudi Riyals;Agriculture, Forestry & Fishing;29109.0;2020-09
2020;Q3;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;240924.0;2020-09
2020;Q3;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;89692.0;2020-09
2020;Q3;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;93871.0;2020-09
2020;Q3;Million of Saudi Riyals;Transport, Storage & Communication;44233.0;2020-09
2020;Q3;Million of Saudi Riyals;Gross Domestic Product;940499.0;2020-09
2020;Q4;Million of Saudi Riyals;Construction;54852.0;2020-12
2021;Q1;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;221467.0;2021-03
2021;Q1;Million of Saudi Riyals;Construction;55678.0;2021-03
2021;Q2;Million of Saudi Riyals;Mining & Quarrying;231540.0;2021-06
2021;Q2;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;4228.0;2021-06
2021;Q2;Million of Saudi Riyals;Net Taxes on Products;47040.0;2021-06
2021;Q3;Million of Saudi Riyals;Agriculture, Forestry & Fishing;29172.0;2021-09
2021;Q3;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;4360.0;2021-09
2021;Q3;Million of Saudi Riyals;Manufacturing;155648.0;2021-09
2021;Q3;Million of Saudi Riyals;Electricity, Gas and Water;25400.0;2021-09
2021;Q3;Million of Saudi Riyals;Transport, Storage & Communication;50971.0;2021-09
2021;Q3;Million of Saudi Riyals;Community, Social & Personal Services;32645.0;2021-09
2021;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;56631.0;2021-12
2022;Q1;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;267209.0;2022-03
2022;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;67608.0;2022-03
2022;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;113983.0;2022-03
2022;Q1;Million of Saudi Riyals;Gross Value Added;1043890.0;2022-03
2022;Q2;Million of Saudi Riyals;Mining & Quarrying;284996.0;2022-06
2022;Q2;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;280413.0;2022-06
2022;Q2;Million of Saudi Riyals;Manufacturing;185672.0;2022-06
2022;Q2;Million of Saudi Riyals;Construction;74637.0;2022-06
2022;Q3;Million of Saudi Riyals;Manufacturing : Petroleum Refining;65173.0;2022-09
2022;Q3;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;115746.0;2022-09
2022;Q3;Million of Saudi Riyals;Transport, Storage & Communication;55415.0;2022-09
2022;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;66073.0;2022-09
2022;Q3;Million of Saudi Riyals;Government Activities;141144.0;2022-09
2022;Q4;Million of Saudi Riyals;Transport, Storage & Communication;66232.0;2022-12
2022;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;129150.0;2022-12
2022;Q4;Million of Saudi Riyals;Gross Value Added;1131314.0;2022-12
2023;Q1;Million of Saudi Riyals;Mining & Quarrying : Other Mining & Quarrying;5082.0;2023-03
2023;Q1;Million of Saudi Riyals;Manufacturing : Petroleum Refining;62483.0;2023-03
2023;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;60822.0;2023-03
2023;Q1;Million of Saudi Riyals;Community, Social & Personal Services;42150.0;2023-03
2023;Q1;Million of Saudi Riyals;Government Activities;164264.0;2023-03
2023;Q1;Million of Saudi Riyals;Gross Value Added;1100849.0;2023-03
2023;Q2;Million of Saudi Riyals;Manufacturing;193360.0;2023-06
2023;Q2;Million of Saudi Riyals;Net Taxes on Products;58306.0;2023-06
2023;Q2;Million of Saudi Riyals;Gross Domestic Product;1134944.0;2023-06
2023;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;57076.0;2023-09
2023;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;72954.0;2023-09
2023;Q3;Million of Saudi Riyals;Community, Social & Personal Services;39440.0;2023-09
2023;Q3;Million of Saudi Riyals;Gross Domestic Product;1122801.0;2023-09
2023;Q4;Million of Saudi Riyals;Agriculture, Forestry & Fishing;27130.0;2023-12
2023;Q4;Million of Saudi Riyals;Mining & Quarrying;244863.0;2023-12
2023;Q4;Million of Saudi Riyals;Manufacturing;171123.0;2023-12
2023;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;76575.0;2023-12
2023;Q4;Million of Saudi Riyals;Community, Social & Personal Services;41177.0;2023-12
2023;Q4;Million of Saudi Riyals;Government Activities;175848.0;2023-12
2023;Q4;Million of Saudi Riyals;Net Taxes on Products;59505.0;2023-12
2023;Q4;Million of Saudi Riyals;Gross Domestic Product;1152014.0;2023-12
2024;Q1;Million of Saudi Riyals;Manufacturing;193656.0;2024-03
2024;Q1;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;131922.0;2024-03
2024;Q1;Million of Saudi Riyals;Electricity, Gas and Water;7741.0;2024-03
2024;Q1;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;133198.0;2024-03
2024;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;130233.0;2024-03
2024;Q1;Million of Saudi Riyals;Community, Social & Personal Services;46123.0;2024-03
2024;Q1;Million of Saudi Riyals;Gross Value Added;1103316.0;2024-03
2024;Q1;Million of Saudi Riyals;Gross Domestic Product;1164190.0;2024-03
2024;Q2;Million of Saudi Riyals;Manufacturing;201056.0;2024-06
2024;Q2;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;133144.0;2024-06
2024;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;132206.0;2024-06
2024;Q2;Million of Saudi Riyals;Community, Social & Personal Services;41764.0;2024-06
2024;Q3;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;245430.0;2024-09
2024;Q3;Million of Saudi Riyals;Wholesale & Retail Trade, Restaurants & hotels;129962.0;2024-09
2024;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;80451.0;2024-09
2024;Q3;Million of Saudi Riyals;Community, Social & Personal Services;41350.0;2024-09
2024;Q3;Million of Saudi Riyals;Government Activities;148589.0;2024-09
2024;Q3;Million of Saudi Riyals;Net Taxes on Products;62843.0;2024-09
2024;Q4;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;82692.0;2024-12
2024;Q4;Million of Saudi Riyals;Community, Social & Personal Services;43322.0;2024-12
2024;Q4;Million of Saudi Riyals;Gross Domestic Product;1211577.0;2024-12
2025;Q1;Million of Saudi Riyals;Agriculture, Forestry & Fishing;30014.0;2025-03
2025;Q1;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;138297.0;2025-03
2025;Q1;Million of Saudi Riyals;Gross Value Added;1143676.0;2025-03
2025;Q1;Million of Saudi Riyals;Net Taxes on Products;63346.0;2025-03
2025;Q2;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;139435.0;2025-06
2025;Q2;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services;140772.0;2025-06
2025;Q2;Million of Saudi Riyals;Net Taxes on Products;63624.0;2025-06
2025;Q3;Million of Saudi Riyals;Agriculture, Forestry & Fishing;31851.0;2025-09
2025;Q3;Million of Saudi Riyals;Mining & Quarrying : Crude Petroleum & Natural Gas;263401.0;2025-09
2025;Q3;Million of Saudi Riyals;Manufacturing;193740.0;2025-09
2025;Q3;Million of Saudi Riyals;Transport, Storage & Communication;63680.0;2025-09
2025;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Real Estate;61186.0;2025-09
2025;Q3;Million of Saudi Riyals;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;83727.0;2025-09
2025;Q3;Million of Saudi Riyals;Government Activities;150604.0;2025-09
2025;Q4;Million of Saudi Riyals;Mining & Quarrying;276952.0;2025-12
2025;Q4;Million of Saudi Riyals;Manufacturing : Manufacturing excluding petroleum refining;125042.0;2025-12
2025;Q4;Million of Saudi Riyals;Electricity, Gas and Water;12607.0;2025-12
2025;Q4;Million of Saudi Riyals;Transport, Storage & Communication;74572.0;2025-12
2025;Q4;Million of Saudi Riyals;Community, Social & Personal Services;45166.0;2025-12
2025;Q4;Million of Saudi Riyals;Gross Value Added;1206974.0;2025-12
2011;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;4.44;2011-03
2011;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;-3.9;2011-03
2011;Q1;Growth Rates Y-o-Y;Community, Social & Personal Services;18.09;2011-03
2011;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;5.81;2011-06
2011;Q3;Growth Rates Y-o-Y;Agriculture, Forestry & Fishing;5.55;2011-09
2011;Q3;Growth Rates Y-o-Y;Mining & Quarrying;21.77;2011-09
2011;Q3;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;8.69;2011-09
2011;Q3;Growth Rates Y-o-Y;Construction;17.59;2011-09
2011;Q3;Growth Rates Y-o-Y;Transport, Storage & Communication;15.84;2011-09
2011;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;-3.44;2011-09
2011;Q3;Growth Rates Y-o-Y;Community, Social & Personal Services;16.94;2011-09
2011;Q3;Growth Rates Y-o-Y;Government Activities;7.01;2011-09
2011;Q3;Growth Rates Y-o-Y;Gross Value Added;14.93;2011-09
2011;Q3;Growth Rates Y-o-Y;Net Taxes on Products;29.62;2011-09
2011;Q4;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;4.34;2011-12
2011;Q4;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;5.42;2011-12
2011;Q4;Growth Rates Y-o-Y;Community, Social & Personal Services;15.85;2011-12
2012;Q1;Growth Rates Y-o-Y;Mining & Quarrying;13.49;2012-03
2012;Q1;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;7.07;2012-03
2012;Q1;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;15.08;2012-03
2012;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;6.71;2012-03
2012;Q1;Growth Rates Y-o-Y;Gross Value Added;9.72;2012-03
2012;Q2;Growth Rates Y-o-Y;Agriculture, Forestry & Fishing;4.46;2012-06
2012;Q2;Growth Rates Y-o-Y;Mining & Quarrying;9.3;2012-06
2012;Q2;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;9.34;2012-06
2012;Q2;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;-0.72;2012-06
2012;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;5.59;2012-06
2012;Q2;Growth Rates Y-o-Y;Net Taxes on Products;19.48;2012-06
2012;Q3;Growth Rates Y-o-Y;Manufacturing;-0.35;2012-09
2012;Q3;Growth Rates Y-o-Y;Gross Value Added;5.15;2012-09
2012;Q4;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;0.42;2012-12
2012;Q4;Growth Rates Y-o-Y;Net Taxes on Products;13.35;2012-12
2013;Q1;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;8.09;2013-03
2013;Q1;Growth Rates Y-o-Y;Electricity, Gas and Water;4.52;2013-03
2013;Q1;Growth Rates Y-o-Y;Transport, Storage & Communication;5.91;2013-03
2013;Q1;Growth Rates Y-o-Y;Net Taxes on Products;3.16;2013-03
2013;Q2;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;-8.57;2013-06
2013;Q2;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;8.77;2013-06
2013;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;10.26;2013-06
2013;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;13.48;2013-06
2013;Q2;Growth Rates Y-o-Y;Gross Domestic Product;1.94;2013-06
2013;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;13.09;2013-09
2013;Q3;Growth Rates Y-o-Y;Net Taxes on Products;4.76;2013-09
2013;Q3;Growth Rates Y-o-Y;Gross Domestic Product;4.18;2013-09
2013;Q4;Growth Rates Y-o-Y;Mining & Quarrying;3.67;2013-12
2013;Q4;Growth Rates Y-o-Y;Manufacturing;4.59;2013-12
2013;Q4;Growth Rates Y-o-Y;Net Taxes on Products;5.44;2013-12
2014;Q1;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;4.57;2014-03
2014;Q1;Growth Rates Y-o-Y;Gross Value Added;6.97;2014-03
2014;Q1;Growth Rates Y-o-Y;Gross Domestic Product;6.93;2014-03
2014;Q2;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;9.39;2014-06
2014;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;3.5;2014-06
2014;Q2;Growth Rates Y-o-Y;Gross Value Added;4.34;2014-06
2014;Q2;Growth Rates Y-o-Y;Gross Domestic Product;4.23;2014-06
2014;Q3;Growth Rates Y-o-Y;Manufacturing;8.29;2014-09
2014;Q3;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;14.93;2014-09
2014;Q3;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;6.5;2014-09
2014;Q3;Growth Rates Y-o-Y;Transport, Storage & Communication;4.03;2014-09
2014;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;2.55;2014-09
2014;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;3.14;2014-09
2014;Q4;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;3.34;2014-12
2014;Q4;Growth Rates Y-o-Y;Electricity, Gas and Water;-4.49;2014-12
2014;Q4;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;5.66;2014-12
2014;Q4;Growth Rates Y-o-Y;Government Activities;0.16;2014-12
2014;Q4;Growth Rates Y-o-Y;Gross Value Added;2.71;2014-12
2015;Q1;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;0.46;2015-03
2015;Q2;Growth Rates Y-o-Y;Mining & Quarrying;7.05;2015-06
2015;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;3.18;2015-06
2015;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;5.76;2015-06
2015;Q2;Growth Rates Y-o-Y;Gross Domestic Product;5.39;2015-06
2015;Q3;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;19.28;2015-09
2015;Q3;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;3.62;2015-09
2015;Q4;Growth Rates Y-o-Y;Agriculture, Forestry & Fishing;5.84;2015-12
2015;Q4;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;9.5;2015-12
2015;Q4;Growth Rates Y-o-Y;Construction;3.0;2015-12
2015;Q4;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;3.62;2015-12
2015;Q4;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;3.53;2015-12
2015;Q4;Growth Rates Y-o-Y;Government Activities;0.24;2015-12
2015;Q4;Growth Rates Y-o-Y;Gross Value Added;4.91;2015-12
2016;Q1;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;22.69;2016-03
2016;Q1;Growth Rates Y-o-Y;Construction;-4.0;2016-03
2016;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;3.29;2016-03
2016;Q1;Growth Rates Y-o-Y;Community, Social & Personal Services;8.64;2016-03
2016;Q2;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;-0.48;2016-06
2016;Q2;Growth Rates Y-o-Y;Manufacturing;6.39;2016-06
2016;Q2;Growth Rates Y-o-Y;Transport, Storage & Communication;4.05;2016-06
2016;Q2;Growth Rates Y-o-Y;Community, Social & Personal Services;10.24;2016-06
2016;Q3;Growth Rates Y-o-Y;Mining & Quarrying;3.31;2016-09
2016;Q3;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;-0.42;2016-09
2016;Q3;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;-1.06;2016-09
2016;Q3;Growth Rates Y-o-Y;Transport, Storage & Communication;2.84;2016-09
2016;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;0.92;2016-09
2016;Q3;Growth Rates Y-o-Y;Net Taxes on Products;-32.24;2016-09
2016;Q3;Growth Rates Y-o-Y;Gross Domestic Product;0.47;2016-09
2016;Q4;Growth Rates Y-o-Y;Mining & Quarrying;3.58;2016-12
2016;Q4;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;-2.27;2016-12
2016;Q4;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;11.64;2016-12
2016;Q4;Growth Rates Y-o-Y;Construction;-3.01;2016-12
2016;Q4;Growth Rates Y-o-Y;Gross Value Added;2.61;2016-12
2016;Q4;Growth Rates Y-o-Y;Gross Domestic Product;2.43;2016-12
2017;Q1;Growth Rates Y-o-Y;Mining & Quarrying;-1.61;2017-03
2017;Q1;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;4.75;2017-03
2017;Q1;Growth Rates Y-o-Y;Manufacturing;0.19;2017-03
2017;Q1;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;0.83;2017-03
2017;Q1;Growth Rates Y-o-Y;Electricity, Gas and Water;-0.56;2017-03
2017;Q2;Growth Rates Y-o-Y;Agriculture, Forestry & Fishing;3.63;2017-06
2017;Q2;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;6.88;2017-06
2017;Q2;Growth Rates Y-o-Y;Electricity, Gas and Water;1.34;2017-06
2017;Q2;Growth Rates Y-o-Y;Community, Social & Personal Services;6.18;2017-06
2017;Q3;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;3.14;2017-09
